,cms_Unnamed: 0,cms_id,cms_address,cms_city,cms_location,cms_county_name,cms_emergency_services,cms_geocode_accuracy,cms_geocode_flag,cms_hospital_name,cms_hospital_ownership,cms_hospital_type,cms_lat,cms_lng,cms_phone_number,cms_state,cms_COUNTYFP,cms_COUNTYNS,cms_url,cms_zip_code,cms_provider_id_int,cms_provider_id_raw,cms_RPT_REC_NUM,cms_icu_beds,cms_burn_beds,cms_surg_icu_beds,cms_coronary_beds,cms_acute_beds,cms_total_med_beds,cms_subprovider_ipf_beds,cms_subprovider_irf_beds,cms_subprovider_oth_beds,cms_skilled_nursing_beds,cms_nursing_fac_beds,cms_oth_longterm_beds,cms_hospice_beds,cms_all_beds,cms_geometry,cms_index_right,cms_STATEFP,cms_GEOID,cms_NAME,cms_NAMELSAD,cms_cnty_fips,cms_full_addy,cms_name_fips,hifld_X,hifld_Y,hifld_OBJECTID,hifld_ID,hifld_NAME,hifld_ADDRESS,hifld_CITY,hifld_STATE,hifld_ZIP,hifld_ZIP4,hifld_TELEPHONE,hifld_TYPE,hifld_STATUS,hifld_POPULATION,hifld_COUNTY,hifld_COUNTYFIPS,hifld_COUNTRY,hifld_LATITUDE,hifld_LONGITUDE,hifld_NAICS_CODE,hifld_NAICS_DESC,hifld_SOURCE,hifld_SOURCEDATE,hifld_VAL_METHOD,hifld_VAL_DATE,hifld_WEBSITE,hifld_STATE_ID,hifld_ALT_NAME,hifld_ST_FIPS,hifld_OWNER,hifld_TTL_STAFF,hifld_BEDS,hifld_TRAUMA,hifld_HELIPAD,hifld_full_addy,hifld_name_fips
6831,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-122.037102261,37.98598836100008,4847.0,17994520.0,JOHN MUIR BEHAVIORAL HEALTH CENTER,2740 GRANT STREET,CONCORD,CA,94520.0,NOT AVAILABLE,NOT AVAILABLE,PSYCHIATRIC,OPEN,73.0,CONTRA COSTA,06013,USA,37.985988361000096,-122.037102261,622210.0,PSYCHIATRIC AND SUBSTANCE ABUSE HOSPITALS,http://www.oshpd.ca.gov/HID/Facility-Listing.html,2018-08-08T00:00:00.000Z,IMAGERY,2014-02-10T00:00:00.000Z,http://www.johnmuirhealth.com,NOT AVAILABLE,NOT AVAILABLE,6.0,NON-PROFIT,-999.0,73.0,NOT AVAILABLE,N,2740 GRANT ST CONCORD CA,JOHN MUIR BEHAVIORAL HEALTH CENTER - 06013
6832,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-119.112450471,35.35150429300006,4852.0,29493311.0,MERCY SOUTHWEST HOSPITAL,400 OLD RIVER RD,BAKERSFIELD,CA,93311.0,NOT AVAILABLE,NOT AVAILABLE,GENERAL ACUTE CARE,OPEN,78.0,KERN,06029,USA,35.351504293000104,-119.112450471,622110.0,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://www.oshpd.ca.gov/HID/Facility-Listing.html,2018-08-08T00:00:00.000Z,IMAGERY,2014-02-10T00:00:00.000Z,http://www.mercybakersfield.org/index.htm,NOT AVAILABLE,NOT AVAILABLE,6.0,NON-PROFIT,-999.0,78.0,NOT AVAILABLE,N,400 OLD RIVER RD BAKERSFIELD CA,MERCY SOUTHWEST HOSPITAL - 06029
6833,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-121.43857397599994,38.57152784000004,4859.0,48295819.0,SUTTER MEMORIAL HOSPITAL,5151 F STREET,SACRAMENTO,CA,95819.0,NOT AVAILABLE,NOT AVAILABLE,GENERAL ACUTE CARE,CLOSED,659.0,SACRAMENTO,06067,USA,38.57152784,-121.438573976,622110.0,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://www.oshpd.ca.gov/HID/Products/Listings.html,2012-08-13T00:00:00.000Z,IMAGERY,2014-02-10T00:00:00.000Z,http://www.sutterhealth.org,NOT AVAILABLE,NOT AVAILABLE,6.0,NON-PROFIT,-999.0,659.0,NOT AVAILABLE,N,5151 F ST SACRAMENTO CA,SUTTER MEMORIAL HOSPITAL - 06067
6834,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-124.14026282299996,40.78816854600006,4861.0,14495501.0,GENERAL HOSPITAL THE,2200 HARRISON AVENUE,EUREKA,CA,95501.0,NOT AVAILABLE,NOT AVAILABLE,GENERAL ACUTE CARE,OPEN,15.0,HUMBOLDT,06023,USA,40.7881685460001,-124.14026282299999,622110.0,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://www.oshpd.ca.gov/HID/Facility-Listing.html,2018-08-08T00:00:00.000Z,IMAGERY/OTHER,2014-02-10T00:00:00.000Z,http://www.stjosepheureka.org,NOT AVAILABLE,NOT AVAILABLE,6.0,NON-PROFIT,-999.0,15.0,NOT AVAILABLE,N,2200 HARRISON AVE EUREKA CA,GENERAL HOSPITAL THE - 06023
6837,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-117.74090661199993,33.50066115700002,4868.0,30392677.0,MISSION HOSPITAL LAGUNA BEACH,31872 S COAST HIGHWAY,LAGUNA BEACH,CA,92677.0,NOT AVAILABLE,NOT AVAILABLE,GENERAL ACUTE CARE,OPEN,207.0,ORANGE,06059,USA,33.500661156999996,-117.740906612,622110.0,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://www.oshpd.ca.gov/HID/Facility-Listing.html,2018-08-08T00:00:00.000Z,IMAGERY/OTHER,2014-02-10T00:00:00.000Z,http://www.mission4health.com/,NOT AVAILABLE,NOT AVAILABLE,6.0,NON-PROFIT,-999.0,207.0,NOT AVAILABLE,N,31872 SOUTH COAST HWY LAGUNA BEACH CA,MISSION HOSPITAL LAGUNA BEACH - 06059
6838,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-120.84059441899996,37.51060890600008,4872.0,4295380.0,BRANDEL MANOR  D P SNF OF EMANUEL MEDICAL CTR,1801 NORTH OLIVE STREET,TURLOCK,CA,95380.0,NOT AVAILABLE,NOT AVAILABLE,GENERAL ACUTE CARE,CLOSED,145.0,STANISLAUS,06099,USA,37.5106089060001,-120.840594419,622110.0,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://www.oshpd.ca.gov/HID/Products/Listings.html,2012-08-13T00:00:00.000Z,IMAGERY,2014-03-12T00:00:00.000Z,http://www.emanuelmed.org,NOT AVAILABLE,NOT AVAILABLE,6.0,NON-PROFIT,-999.0,145.0,NOT AVAILABLE,Y,1801 NORTH OLIVE ST TURLOCK CA,BRANDEL MANOR  D P SNF OF EMANUEL MEDICAL CTR - 06099
6891,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-117.67263105299996,35.64090045100005,2007.0,58893555.0,RIDGECREST REGIONAL HOSPITAL TRANSITIONAL CARE  REHABILITATION,1131 NO. CHINA LAKE BOULEVARD,RIDGECREST,CA,93555.0,NOT AVAILABLE,NOT AVAILABLE,REHABILITATION,OPEN,99.0,KERN,06029,USA,35.6409004510001,-117.67263105299999,622310.0,"REHABILITATION HOSPITALS (EXCEPT ALCOHOLISM, DRUG ADDICTION)",http://www.oshpd.ca.gov/HID/Facility-Listing.html,2018-08-08T00:00:00.000Z,IMAGERY/OTHER,2016-02-11T00:00:00.000Z,http://rrh.org/hospital-services/tcru/,NOT AVAILABLE,NOT AVAILABLE,6.0,NON-PROFIT,-999.0,99.0,NOT AVAILABLE,Y,1131 NO CHINA LAKE BLVD RIDGECREST CA,RIDGECREST REGIONAL HOSPITAL TRANSITIONAL CARE  REHABILITATION - 06029
7120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-117.32545958899999,34.129371905000035,2510.0,3092411.0,BALLARD REHABILITATION HOSP,1760 WEST 16TH STREET,SAN BERNARDINO,CA,92411.0,NOT AVAILABLE,NOT AVAILABLE,REHABILITATION,OPEN,60.0,SAN BERNARDINO,06071,USA,34.129371905,-117.32545958899999,622310.0,"REHABILITATION HOSPITALS (EXCEPT ALCOHOLISM, DRUG ADDICTION)",http://www.oshpd.ca.gov/HID/Facility-Listing.html,2018-08-08T00:00:00.000Z,IMAGERY,2014-02-10T00:00:00.000Z,http://www.ballardrehab.com,NOT AVAILABLE,NOT AVAILABLE,6.0,PROPRIETARY,-999.0,60.0,NOT AVAILABLE,N,1760 WEST 16TH ST SAN BERNARDINO CA,BALLARD REHABILITATION HOSP - 06071
7121,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-117.687993959,34.00908312900003,2512.0,5291710.0,CANYON RIDGE HOSPITAL,5353 G STREET,CHINO,CA,91710.0,NOT AVAILABLE,NOT AVAILABLE,PSYCHIATRIC,OPEN,106.0,SAN BERNARDINO,06071,USA,34.009083129000004,-117.687993959,622210.0,PSYCHIATRIC AND SUBSTANCE ABUSE HOSPITALS,http://www.oshpd.ca.gov/HID/Facility-Listing.html,2018-08-08T00:00:00.000Z,IMAGERY,2014-02-10T00:00:00.000Z,http://www.canyonridgehospital.com,NOT AVAILABLE,NOT AVAILABLE,6.0,PROPRIETARY,-999.0,106.0,NOT AVAILABLE,N,5353 G ST CHINO CA,CANYON RIDGE HOSPITAL - 06071
7122,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-117.21758236,34.138100975000036,2514.0,34792369.0,PATTON STATE HOSPITAL,3102 E. HIGHLAND AVENUE,PATTON,CA,92369.0,NOT AVAILABLE,NOT AVAILABLE,PSYCHIATRIC,OPEN,1287.0,SAN BERNARDINO,06071,USA,34.138100975,-117.21758236,622210.0,PSYCHIATRIC AND SUBSTANCE ABUSE HOSPITALS,http://www.oshpd.ca.gov/HID/Facility-Listing.html,2018-08-08T00:00:00.000Z,IMAGERY,2014-02-10T00:00:00.000Z,http://www.dsh.ca.gov/patton/,NOT AVAILABLE,NOT AVAILABLE,6.0,GOVERNMENT - STATE,-999.0,1287.0,NOT AVAILABLE,N,3102 EAST HIGHLAND AVE PATTON CA,PATTON STATE HOSPITAL - 06071
7123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-118.86938418700001,34.17486097100004,2517.0,49691361.0,THOUSAND OAKS SURGICAL HOSPITAL,401 ROLLING OAKS DRIVE,THOUSAND OAKS,CA,91361.0,NOT AVAILABLE,NOT AVAILABLE,GENERAL ACUTE CARE,OPEN,21.0,VENTURA,06111,USA,34.174860971,-118.86938418700001,622110.0,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://www.oshpd.ca.gov/HID/Facility-Listing.html,2018-08-08T00:00:00.000Z,IMAGERY,2014-02-10T00:00:00.000Z,http://www.toshospital.com,NOT AVAILABLE,NOT AVAILABLE,6.0,PROPRIETARY,-999.0,21.0,NOT AVAILABLE,N,401 ROLLING OAKS DR THOUSAND OAKS CA,THOUSAND OAKS SURGICAL HOSPITAL - 06111
7124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-120.24358489099994,39.679522641000055,2518.0,11396118.0,EASTERN PLUMAS HOSPITAL LOYALTON CAMPUS,700 THIRD STREET,LOYALTON,CA,96118.0,NOT AVAILABLE,NOT AVAILABLE,GENERAL ACUTE CARE,OPEN,39.0,SIERRA,06091,USA,39.6795226410001,-120.243584891,622110.0,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://www.oshpd.ca.gov/HID/Facility-Listing.html,2018-08-08T00:00:00.000Z,IMAGERY,2014-02-10T00:00:00.000Z,http://www.ephc.org,NOT AVAILABLE,NOT AVAILABLE,6.0,GOVERNMENT - DISTRICT/AUTHORITY,-999.0,39.0,NOT AVAILABLE,N,700 3RD ST LOYALTON CA,EASTERN PLUMAS HOSPITAL LOYALTON CAMPUS - 06091
7125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-122.26703340999997,38.278039868000064,2519.0,31294558.0,NAPA STATE HOSPITAL,2100 NAPA-VALLEJO HIGHWAY,NAPA,CA,94558.0,NOT AVAILABLE,NOT AVAILABLE,PSYCHIATRIC,OPEN,1418.0,NAPA,06055,USA,38.2780398680001,-122.26703341,622210.0,PSYCHIATRIC AND SUBSTANCE ABUSE HOSPITALS,http://www.oshpd.ca.gov/HID/Facility-Listing.html,2018-08-08T00:00:00.000Z,IMAGERY,2014-02-10T00:00:00.000Z,http://www.dmh.ca.gov,NOT AVAILABLE,NOT AVAILABLE,6.0,GOVERNMENT - STATE,-999.0,1418.0,NOT AVAILABLE,N,2100 NAPA VALLEJO HWY NAPA CA,NAPA STATE HOSPITAL - 06055
7129,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-121.287601603,37.967129778000064,2526.0,39495202.0,SAN JOAQUIN COUNTY P H F ,1212 NORTH CALIFORNIA,STOCKTON,CA,95202.0,NOT AVAILABLE,NOT AVAILABLE,PSYCHIATRIC,OPEN,16.0,SAN JOAQUIN,06077,USA,37.9671297780001,-121.287601603,622210.0,PSYCHIATRIC AND SUBSTANCE ABUSE HOSPITALS,http://www.oshpd.ca.gov/HID/Facility-Listing.html,2018-08-08T00:00:00.000Z,IMAGERY,2014-02-10T00:00:00.000Z,https://www.sjgov.org/MHS/,NOT AVAILABLE,NOT AVAILABLE,6.0,GOVERNMENT - LOCAL,-999.0,16.0,NOT AVAILABLE,N,1212 NORTH CALIFORNIA STOCKTON CA,SAN JOAQUIN COUNTY P H F - 06077
7130,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-118.09097059699995,34.14164966300007,2528.0,2591107.0,AURORA LAS ENCINAS HOSPITAL LLC,2900 EAST DEL MAR BOULEVARD,PASADENA,CA,91107.0,NOT AVAILABLE,NOT AVAILABLE,PSYCHIATRIC,OPEN,118.0,LOS ANGELES,06037,USA,34.1416496630001,-118.09097059700001,622210.0,PSYCHIATRIC AND SUBSTANCE ABUSE HOSPITALS,http://www.oshpd.ca.gov/HID/Facility-Listing.html,2018-08-08T00:00:00.000Z,IMAGERY,2014-02-10T00:00:00.000Z,http://www.lasencinashospital.com,NOT AVAILABLE,NOT AVAILABLE,6.0,PROPRIETARY,-999.0,118.0,NOT AVAILABLE,N,2900 EAST DEL MAR BLVD PASADENA CA,AURORA LAS ENCINAS HOSPITAL LLC - 06037
7131,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-118.07401554399996,34.08843640700007,2529.0,4091770.0,BHC ALHAMBRA HOSPITAL,4619 ROSEMEAD BOULEVARD,ROSEMEAD,CA,91770.0,NOT AVAILABLE,NOT AVAILABLE,PSYCHIATRIC,OPEN,97.0,LOS ANGELES,06037,USA,34.0884364070001,-118.07401554399999,622210.0,PSYCHIATRIC AND SUBSTANCE ABUSE HOSPITALS,http://www.oshpd.ca.gov/HID/Facility-Listing.html,2018-08-08T00:00:00.000Z,IMAGERY,2014-02-10T00:00:00.000Z,http://www.bhcalhambra.com,NOT AVAILABLE,NOT AVAILABLE,6.0,PROPRIETARY,-999.0,97.0,NOT AVAILABLE,N,4619 ROSEMEAD BLVD ROSEMEAD CA,BHC ALHAMBRA HOSPITAL - 06037
7132,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-118.15627410899998,33.865081460000056,2530.0,24590805.0,LA CASA PSYCHIATRIC HEALTH FACILITY,6060 PARAMOUNT BLVD.,LONG BEACH,CA,90805.0,NOT AVAILABLE,NOT AVAILABLE,PSYCHIATRIC,OPEN,16.0,LOS ANGELES,06037,USA,33.8650814600001,-118.156274109,622210.0,PSYCHIATRIC AND SUBSTANCE ABUSE HOSPITALS,http://www.oshpd.ca.gov/HID/Facility-Listing.html,2018-08-08T00:00:00.000Z,IMAGERY,2014-02-10T00:00:00.000Z,http://www.telecarecorp.com/,NOT AVAILABLE,NOT AVAILABLE,6.0,PROPRIETARY,-999.0,16.0,NOT AVAILABLE,N,6060 PARAMT BLVD LONG BEACH CA,LA CASA PSYCHIATRIC HEALTH FACILITY - 06037
7133,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-118.446587693,34.065403857000035,2532.0,37490095.0,RESNICK NEUROPSYCHIATRIC HOSPITAL AT UCLA,150 MEDICAL PLAZA,LOS ANGELES,CA,90095.0,NOT AVAILABLE,NOT AVAILABLE,PSYCHIATRIC,OPEN,74.0,LOS ANGELES,06037,USA,34.065403857,-118.446587693,622210.0,PSYCHIATRIC AND SUBSTANCE ABUSE HOSPITALS,http://www.oshpd.ca.gov/HID/Facility-Listing.html,2018-08-08T00:00:00.000Z,IMAGERY,2014-02-10T00:00:00.000Z,http://www.semel.ucla.edu/resnick,NOT AVAILABLE,NOT AVAILABLE,6.0,GOVERNMENT - STATE,-999.0,74.0,NOT AVAILABLE,Y,150 MEDICAL PLAZA LOS ANGELES CA,RESNICK NEUROPSYCHIATRIC HOSPITAL AT UCLA - 06037
7134,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-118.105688446,34.06956606700004,2534.0,43691770.0,SILVER LAKE MEDICAL CENTER INGLESIDE CAMPUS,7500 EAST HELLMAN AVENUE,ROSEMEAD,CA,91770.0,NOT AVAILABLE,NOT AVAILABLE,GENERAL ACUTE CARE,OPEN,118.0,LOS ANGELES,06037,USA,34.069566067,-118.105688446,622110.0,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://www.oshpd.ca.gov/HID/Facility-Listing.html,2018-08-08T00:00:00.000Z,IMAGERY,2014-02-10T00:00:00.000Z,http://cofamc.org,NOT AVAILABLE,NOT AVAILABLE,6.0,PROPRIETARY,-999.0,118.0,NOT AVAILABLE,N,7500 EAST HELLMAN AVE ROSEMEAD CA,SILVER LAKE MEDICAL CENTER INGLESIDE CAMPUS - 06037
7135,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-120.80206290399995,38.73280884600006,2538.0,12195667.0,TELECARE EL DORADO COUNTY PHF,935-B SPRING STREET,PLACERVILLE,CA,95667.0,NOT AVAILABLE,NOT AVAILABLE,PSYCHIATRIC,OPEN,16.0,EL DORADO,06017,USA,38.7328088460001,-120.802062904,622210.0,PSYCHIATRIC AND SUBSTANCE ABUSE HOSPITALS,http://www.oshpd.ca.gov/HID/Facility-Listing.html,2018-08-08T00:00:00.000Z,IMAGERY,2014-02-10T00:00:00.000Z,http://www.telecarecorp.com/programs/168,NOT AVAILABLE,EL DORADO COUNTY PHF,6.0,GOVERNMENT - LOCAL,-999.0,16.0,NOT AVAILABLE,N,935 B SPRING ST PLACERVILLE CA,TELECARE EL DORADO COUNTY PHF - 06017
7137,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-121.35455434899995,38.63349450000004,2543.0,9495608.0,CRESTWOOD PSYCHIATRIC HEALTH FACILITY CARMICHAEL,4741 ENGLE ROAD,CARMICHAEL,CA,95608.0,NOT AVAILABLE,NOT AVAILABLE,PSYCHIATRIC,OPEN,16.0,SACRAMENTO,06067,USA,38.6334945,-121.354554349,622210.0,PSYCHIATRIC AND SUBSTANCE ABUSE HOSPITALS,http://www.oshpd.ca.gov/HID/Facility-Listing.html,2018-08-08T00:00:00.000Z,IMAGERY,2014-02-10T00:00:00.000Z,http://www.crestwoodbehavioralhealth.com/,NOT AVAILABLE,NOT AVAILABLE,6.0,PROPRIETARY,-999.0,16.0,NOT AVAILABLE,N,4741 ENGLE RD CARMICHAEL CA,CRESTWOOD PSYCHIATRIC HEALTH FACILITY CARMICHAEL - 06067
7138,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-121.41711166699993,38.46678028000007,2544.0,43395823.0,SIERRA VISTA HOSPITAL,8001 BRUCEVILLE ROAD,SACRAMENTO,CA,95823.0,NOT AVAILABLE,NOT AVAILABLE,PSYCHIATRIC,OPEN,120.0,SACRAMENTO,06067,USA,38.4667802800001,-121.41711166700001,622210.0,PSYCHIATRIC AND SUBSTANCE ABUSE HOSPITALS,http://www.oshpd.ca.gov/HID/Facility-Listing.html,2018-08-08T00:00:00.000Z,IMAGERY,2014-02-10T00:00:00.000Z,http://sierravistahospital.com,NOT AVAILABLE,NOT AVAILABLE,6.0,PROPRIETARY,-999.0,120.0,NOT AVAILABLE,N,8001 BRUCEVILLE RD SACRAMENTO CA,SIERRA VISTA HOSPITAL - 06067
7171,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-117.22559886499994,32.878023314000075,2603.0,50592037.0,UCSD LA JOLLA JOHN M  SALLY B THORNTON HOSPITAL,9300 CAMPUS POINT DRIVE,LA JOLLA,CA,92037.0,NOT AVAILABLE,NOT AVAILABLE,GENERAL ACUTE CARE,OPEN,173.0,SAN DIEGO,06073,USA,32.8780233140001,-117.225598865,622110.0,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://www.oshpd.ca.gov/HID/Facility-Listing.html,2018-08-08T00:00:00.000Z,IMAGERY/OTHER,2014-02-10T00:00:00.000Z,http://health.ucsd.edu,NOT AVAILABLE,NOT AVAILABLE,6.0,GOVERNMENT - LOCAL,-999.0,173.0,NOT AVAILABLE,Y,9300 CAMPUS POINT DR LA JOLLA CA,UCSD LA JOLLA JOHN M  SALLY B THORNTON HOSPITAL - 06073
7172,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-119.56395266599995,36.100079450000074,2604.0,8993212.0,CORCORAN DISTRICT HOSPITAL,1310 HANNA AVENUE,CORCORAN,CA,93212.0,NOT AVAILABLE,NOT AVAILABLE,GENERAL ACUTE CARE,CLOSED,32.0,KINGS,06031,USA,36.1000794500001,-119.563952666,622110.0,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://www.oshpd.ca.gov/HID/Products/Listings.html,2012-08-13T00:00:00.000Z,IMAGERY/OTHER,2014-02-10T00:00:00.000Z,http://www.corcoranhospital.org,NOT AVAILABLE,NOT AVAILABLE,6.0,GOVERNMENT - DISTRICT/AUTHORITY,-999.0,32.0,NOT AVAILABLE,N,1310 HANNA AVE CORCORAN CA,CORCORAN DISTRICT HOSPITAL - 06031
7173,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-122.77162617199998,38.450397819000045,2606.0,2395401.0,AURORA BEHAVIORAL HEALTHCARE SANTA ROSA,1287 FULTON ROAD,SANTA ROSA,CA,95401.0,NOT AVAILABLE,NOT AVAILABLE,PSYCHIATRIC,OPEN,95.0,SONOMA,06097,USA,38.450397819,-122.77162617200001,622210.0,PSYCHIATRIC AND SUBSTANCE ABUSE HOSPITALS,http://www.oshpd.ca.gov/HID/Facility-Listing.html,2018-08-08T00:00:00.000Z,IMAGERY/OTHER,2014-02-10T00:00:00.000Z,http://www.aurorasantarosa.com/,NOT AVAILABLE,NOT AVAILABLE,6.0,PROPRIETARY,-999.0,95.0,NOT AVAILABLE,N,1287 FULTON RD SANTA ROSA CA,AURORA BEHAVIORAL HEALTHCARE SANTA ROSA - 06097
7175,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-122.11870995399994,37.70768456300004,2608.0,494578.0,ALAMEDA CO MED CTR  FAIRMONT CAMPUS,15400 FOOTHILL BOULEVARD,SAN LEANDRO,CA,94578.0,NOT AVAILABLE,NOT AVAILABLE,GENERAL ACUTE CARE,OPEN,159.0,ALAMEDA,06001,USA,37.707684563,-122.118709954,622110.0,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://www.oshpd.ca.gov/HID/Facility-Listing.html,2018-08-08T00:00:00.000Z,IMAGERY/OTHER,2014-02-10T00:00:00.000Z,http://www.fairmontahs.org/,NOT AVAILABLE,FAIRMONT HOSPITAL,6.0,GOVERNMENT - DISTRICT/AUTHORITY,-999.0,159.0,NOT AVAILABLE,N,15400 FOOTHILL BLVD SAN LEANDRO CA,ALAMEDA CO MED CTR  FAIRMONT CAMPUS - 06001
7176,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-122.13056397099994,37.71623260100006,2609.0,23394577.0,KINDRED HOSPITAL  SAN FRANCISCO BAY AREA,2800 BENEDICT DRIVE,SAN LEANDRO,CA,94577.0,NOT AVAILABLE,NOT AVAILABLE,GENERAL ACUTE CARE,OPEN,99.0,ALAMEDA,06001,USA,37.7162326010001,-122.130563971,622110.0,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://www.oshpd.ca.gov/HID/Facility-Listing.html,2018-08-08T00:00:00.000Z,IMAGERY/OTHER,2014-02-10T00:00:00.000Z,http://www.kindredhospitalsfba.com,NOT AVAILABLE,NOT AVAILABLE,6.0,PROPRIETARY,-999.0,99.0,NOT AVAILABLE,N,2800 BENEDICT DR SAN LEANDRO CA,KINDRED HOSPITAL  SAN FRANCISCO BAY AREA - 06001
7177,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-118.24836125699993,34.076096575000065,2610.0,3290026.0,BARLOW RESPIRATORY HOSPITAL,2000 STADIUM WAY,LOS ANGELES,CA,90026.0,NOT AVAILABLE,NOT AVAILABLE,GENERAL ACUTE CARE,OPEN,105.0,LOS ANGELES,06037,USA,34.0760965750001,-118.24836125700001,622110.0,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://www.oshpd.ca.gov/HID/Facility-Listing.html,2018-08-08T00:00:00.000Z,IMAGERY/OTHER,2014-02-10T00:00:00.000Z,http://www.barlow2000.org,NOT AVAILABLE,NOT AVAILABLE,6.0,PROPRIETARY,-999.0,105.0,NOT AVAILABLE,N,2000 STADIUM WAY LOS ANGELES CA,BARLOW RESPIRATORY HOSPITAL - 06037
7178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-118.12960780999998,33.87440848100005,2611.0,3690706.0,LOS ANGELES COMMUNITY HOSPITAL AT BELLFLOWER,9542 EAST ARTESIA BOULEVARD,BELLFLOWER,CA,90706.0,NOT AVAILABLE,NOT AVAILABLE,GENERAL ACUTE CARE,OPEN,144.0,LOS ANGELES,06037,USA,33.874408480999996,-118.12960781,622110.0,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://www.oshpd.ca.gov/HID/Facility-Listing.html,2018-08-08T00:00:00.000Z,IMAGERY/OTHER,2014-02-10T00:00:00.000Z,http://www.bellflowermedical.com/,NOT AVAILABLE,BELLFLOWER MEDICAL CENTER,6.0,PROPRIETARY,-999.0,144.0,NOT AVAILABLE,N,9542 EAST ARTESIA BLVD BELLFLOWER CA,LOS ANGELES COMMUNITY HOSPITAL AT BELLFLOWER - 06037
7179,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-118.29743826199996,33.890086444000076,2613.0,24290247.0,KINDRED HOSPITAL SOUTH BAY,1246 WEST 155TH STREET,GARDENA,CA,90247.0,NOT AVAILABLE,NOT AVAILABLE,GENERAL ACUTE CARE,OPEN,84.0,LOS ANGELES,06037,USA,33.890086444000104,-118.29743826200001,622110.0,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://www.oshpd.ca.gov/HID/Facility-Listing.html,2018-08-08T00:00:00.000Z,IMAGERY/OTHER,2014-02-10T00:00:00.000Z,http://www.khsouthbay.com/,NOT AVAILABLE,NOT AVAILABLE,6.0,PROPRIETARY,-999.0,84.0,NOT AVAILABLE,N,1246 WEST 155TH ST GARDENA CA,KINDRED HOSPITAL SOUTH BAY - 06037
